email,syntax_valid,domain_exists,mx_record_exists,role_based,disposable,smtp_valid,blacklist,catch_all,status,verdict
"511,0fafca3dcbdb5c5,baxter-morgan,https://www.parsons.org/,saudi arabia,balanced value-added access,2005,paper / forest products,545",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"512,afeaf6beef0db13,frederick-singh,https://levy-david.com/,chile,de-engineered system-worthy help-desk,1971,fine art,5687",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"513,778fb7e29d989a6,""harvey, pennington and richard"",http://lara.com/,hungary,user-centric methodical groupware,2016,computer hardware,3894",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"514,41ec4ddd3f62bbc,""arroyo, garcia and patterson"",http://www.martin.com/,denmark,sharable grid-enabled internet solution,2020,wireless,9235",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"515,90acd16ec3ffe95,lynch ltd,http://robertson.com/,northern mariana islands,adaptive transitional intranet,1983,outsourcing / offshoring,2369",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"516,1efcc32ede60fca,rios-walsh,http://www.hays-berry.com/,thailand,reactive attitude-oriented adapter,1973,renewables / environment,3747",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"517,d6a73e79088828f,sanford inc,http://www.livingston.com/,sao tome and principe,function-based leadingedge structure,1997,professional training,5994",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"518,dad2bd3ae5ce86d,vasquez-ochoa,https://www.rose.com/,cuba,user-centric asymmetric framework,1983,packaging / containers,4878",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"519,bde60a0ba20f8ec,""bean, hudson and velasquez"",http://kramer.com/,saint barthelemy,down-sized tangible alliance,2001,writing / editing,7395",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"520,7d2ad65fddd66c5,drake plc,http://www.kane.com/,mali,cross-group human-resource framework,2009,warehousing,4793",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"521,0a55b0f24d3eeb1,weeks-joseph,http://www.hartman.org/,united kingdom,persevering hybrid paradigm,1970,mining / metals,4528",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"522,df5374b39f2ff79,villegas-liu,http://kemp-lucero.com/,malaysia,synergized 24hour system engine,1991,mental health care,9517",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"523,95ec7f1c0c5a9f5,""daniels, whitney and valenzuela"",https://sosa.com/,russian federation,face-to-face foreground initiative,1988,human resources / hr,6869",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"524,788906d5eddabe1,lucero-trevino,https://palmer.com/,iran,extended bandwidth-monitored monitoring,2018,think tanks,6403",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"525,df66e70fae1aa5d,barnett-randolph,http://donaldson.com/,algeria,centralized 24hour adapter,1998,automotive,7518",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"526,c3b6dfaaa57f88c,""diaz, mercer and yoder"",http://www.thornton-rosales.net/,dominican republic,multi-lateral foreground task-force,2013,medical practice,4077",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"527,ce017b247db1ede,mcmahon and sons,http://copeland.com/,british virgin islands,re-contextualized 24hour secured line,1997,medical practice,6029",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"528,244f2bdbb45dcbc,wiley and sons,https://huerta.com/,antigua and barbuda,upgradable real-time encoding,1994,transportation,6177",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"529,bde405d2e490ebe,salazar-hanson,https://www.berry.com/,andorra,self-enabling empowering focus group,1988,biotechnology / greentech,92",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"530,de66a10faf4e5b1,tanner-webster,https://www.wu.com/,chad,programmable full-range emulation,2006,pharmaceuticals,4176",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"531,f98b8cddcb4ffed,""parker, cherry and jimenez"",https://hanson.info/,sierra leone,face-to-face object-oriented website,2016,oil / energy / solar / greentech,4261",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"532,59cfbb4da336dcb,briggs plc,https://randall.info/,swaziland,centralized static toolset,1991,wine / spirits,5245",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"533,6e6bf4d43ddfbcd,""stephenson, ashley and chung"",http://www.fry.com/,suriname,centralized context-sensitive local area network,1974,glass / ceramics / concrete,9716",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"534,fa302496c8b81de,salazar ltd,https://www.horton-clarke.com/,cuba,robust solution-oriented frame,1999,information services,2730",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"535,bcf355a517cb541,""decker, wang and barajas"",http://smith.com/,french southern territories,open-architected uniform throughput,1981,commercial real estate,871",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"536,4cd5fa2edeadb49,meza-schneider,https://www.decker.net/,monaco,de-engineered non-volatile framework,2015,religious institutions,4631",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"537,994aad9baa0bef3,guzman llc,https://walter-stevens.net/,chad,configurable regional focus group,1973,banking / mortgage,2251",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"538,91fc21f3ff0c6a4,rollins-meyer,https://www.rosales-stark.com/,egypt,phased foreground graphical user interface,1996,biotechnology / greentech,7454",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"539,2f417d8edbecdda,copeland-hobbs,http://davila.org/,portugal,enterprise-wide heuristic graphical user interface,1991,computer / network security,2174",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"540,b87a9762ff1ecdc,mcconnell-sheppard,https://www.hinton-howard.com/,cape verde,reverse-engineered demand-driven capacity,1995,primary / secondary education,9808",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"541,979fc3e02c5f6fc,""zhang, sosa and ayala"",http://conrad.com/,palestinian territory,object-based 4thgeneration website,1987,military industry,859",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"542,f7c7dffb1d299ca,morris ltd,http://potter-lutz.com/,tonga,persevering zero tolerance forecast,2000,outsourcing / offshoring,1351",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"543,624f5e1c3c0f0a0,""pierce, gallegos and knox"",https://www.neal.net/,france,synchronized real-time conglomeration,2016,fine art,6016",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"544,caa9f2dcfe626ce,daniels and sons,https://www.harrison.com/,saint vincent and the grenadines,cross-platform dedicated local area network,2014,defense / space,4354",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"545,adbab402a9cc80a,""hickman, valentine and krause"",https://reyes.net/,northern mariana islands,decentralized coherent protocol,1992,furniture,56",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"546,ae2b2de902c631b,horton llc,https://burnett-chase.com/,puerto rico,persistent fault-tolerant local area network,1984,financial services,9917",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"547,a428fb0f7d1ada4,""shah, robbins and nielsen"",http://www.faulkner-zamora.com/,grenada,multi-tiered real-time synergy,2011,airlines / aviation,4522",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"548,cfc7683a8cee57d,armstrong-griffith,https://www.vaughan.biz/,kyrgyz republic,ergonomic optimizing groupware,2020,plastics,8509",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"549,f0a58aa2db37dda,""gutierrez, vasquez and austin"",https://www.hurley-huynh.com/,ecuador,synergistic actuating secured line,2009,furniture,5052",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"550,b69fbb8d50e9abc,""sheppard, gould and boyd"",http://atkinson.com/,malawi,persevering optimizing time-frame,1971,legal services,6877",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"551,02c7ad4b6d0a2de,""harrison, banks and bradford"",https://simon.net/,liechtenstein,progressive explicit budgetary management,1976,events services,2991",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"552,6fb2023d97790c7,dunlap-fritz,http://jennings-kerr.info/,indonesia,self-enabling mission-critical database,1990,textiles,8677",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"553,62c64fb9dcd9ce5,george ltd,https://www.sheppard.com/,niger,devolved client-server hub,2015,real estate / mortgage,7296",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"554,b052e13ef7e952a,""castaneda, floyd and mcdaniel"",http://www.fuentes.com/,nigeria,reverse-engineered uniform firmware,2011,airlines / aviation,6844",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"555,5107ad80b54afdf,""roberson, fuller and oneill"",http://vega.org/,united kingdom,quality-focused secondary policy,1988,government administration,1501",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"556,3027fa2edaef05a,""stein, gomez and garrison"",http://manning-murphy.com/,saudi arabia,ameliorated exuding workforce,1975,food / beverages,8793",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"557,bd5e1a9a3f0f95a,riddle-griffith,http://boyd.com/,angola,balanced client-server matrix,1972,fishery,1213",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"558,4eb2ba5bdadcabb,snyder group,http://www.harper.org/,estonia,optimized stable open system,1998,commercial real estate,1363",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"559,bab1df6eaa15de3,english ltd,https://www.hahn.com/,marshall islands,multi-tiered disintermediate policy,1970,recreational facilities / services,1820",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"560,3cc7dd7c3bb57c9,ponce-charles,http://joyce-walter.com/,western sahara,seamless leadingedge focus group,1987,government relations,3598",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"561,e0c34c4c54d52fe,solis-cortez,http://www.hamilton.com/,guinea-bissau,versatile intangible portal,1996,facilities services,9069",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"562,abf8dccabe179f9,dodson-lam,https://www.guzman.org/,cyprus,balanced 6thgeneration core,1984,judiciary,9440",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"563,b7b5ca3592086ed,""joyce, chambers and monroe"",https://potts.com/,congo,configurable asynchronous protocol,2004,animation,9684",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"564,089aec7dc0e8e4e,kidd plc,http://friedman.com/,sweden,right-sized directional system engine,1998,publishing industry,434",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"565,b018afa049f1ec9,brock inc,https://www.vincent.com/,martinique,expanded value-added service-desk,1973,fishery,8840",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"566,ebc6f1af4dfd56b,jarvis llc,https://www.delgado.com/,tunisia,digitized bi-directional time-frame,1992,renewables / environment,9151",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"567,f07d1c97e06d8c2,garrison and sons,https://watkins-hoffman.biz/,puerto rico,digitized bottom-line access,1998,package / freight delivery,8166",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"568,4cd5cc59b0aa9c5,""bird, ferrell and hughes"",http://mooney.com/,bulgaria,distributed national time-frame,2005,cosmetics,6336",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"569,fb9ca60b6cef6da,barrett inc,https://www.dalton.com/,greece,up-sized optimizing process improvement,2015,furniture,2624",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"570,ecdbf14f9f876d7,""manning, mcpherson and robertson"",https://king.org/,france,switchable coherent functionalities,1979,plastics,8644",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"571,31aeba479968af3,""dunn, dillon and blair"",http://jensen-romero.com/,belgium,horizontal 24hour open system,2015,printing,5962",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"572,5cb0bbca289679c,bright-summers,http://www.yoder-coffey.com/,benin,front-line mission-critical interface,2004,writing / editing,5406",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"573,d9a26d0e83cbbce,bradshaw-navarro,http://roberts.com/,latvia,polarized disintermediate methodology,2003,management consulting,3113",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"574,f6bd3adfaeddfde,""frost, orr and odonnell"",https://www.leach.net/,sierra leone,multi-lateral high-level process improvement,1998,farming,1951",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"575,edbce3cdfcb93fb,chase-chandler,http://www.fritz.com/,namibia,right-sized client-server open system,1991,construction,117",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"576,7deb9b07d11278e,pineda-vaughan,https://richard.info/,united states of america,assimilated responsive definition,1981,sporting goods,8635",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"577,3e5affb1debd0f9,gross-holloway,https://www.jennings.org/,hong kong,ameliorated bottom-line knowledgebase,2020,plastics,8389",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"578,3d41753aadac2fb,mueller group,https://www.nichols.com/,albania,function-based value-added moratorium,1972,graphic design / web design,956",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"579,caebe8a60d46f16,torres-preston,https://www.waller.info/,sweden,implemented real-time concept,1991,warehousing,9540",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"580,6bc62f2c0fcfb43,""horne, hartman and flowers"",http://www.erickson.net/,lebanon,profound homogeneous throughput,1970,internet,1312",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"581,bdd84b1b8edf08e,franco-valdez,https://www.hughes.biz/,spain,cross-group static product,2014,entertainment / movie production,5674",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"582,f7adc494c906cc8,""cantrell, cervantes and foster"",http://mcconnell.com/,tanzania,switchable reciprocal focus group,2007,furniture,1915",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"583,2d66c5bc84d36bf,""estes, poole and henderson"",http://www.humphrey.com/,italy,synergized demand-driven functionalities,1981,consumer goods,5842",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"584,a24dfd5ad79c3a7,mccullough-zavala,http://www.thornton.biz/,kiribati,focused holistic functionalities,1993,plastics,8897",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"585,db82eaf8e7a59af,hess-shelton,http://www.hendricks-rodgers.org/,british indian ocean territory (chagos archipelago),multi-layered user-facing middleware,2014,consumer electronics,7188",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"586,fddf45e1defebbc,ware llc,http://pratt.net/,cuba,decentralized client-driven throughput,1998,real estate / mortgage,9941",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"587,f7fd306cdfc11f9,hopkins-shelton,https://www.colon-sexton.com/,mayotte,open-source analyzing success,2009,investment banking / venture,4109",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"588,dddbddfcff9f56f,mcknight group,https://hess-mcfarland.com/,guam,optimized impactful productivity,1980,performing arts,2616",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"589,27420ce389eb0ef,jackson-mueller,http://schneider.com/,suriname,programmable bandwidth-monitored middleware,1982,financial services,6715",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"590,e4a91c4dae32af6,skinner inc,https://preston.com/,germany,programmable logistical superstructure,1982,mining / metals,4738",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"591,3ae10048c7c56ea,humphrey plc,https://gallegos.com/,saint lucia,up-sized upward-trending process improvement,2009,computer / network security,6285",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"592,c3ba071a2bb4d6f,""bolton, diaz and kent"",http://www.luna.net/,bolivia,persistent demand-driven architecture,1999,information services,1053",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"593,9addc5cf1f594a3,""mason, young and evans"",https://orr-duarte.com/,poland,managed reciprocal infrastructure,1980,international trade / development,2586",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"594,a68bbe2bdba36e4,""harrell, wagner and snyder"",https://molina-dodson.com/,hungary,ameliorated asymmetric circuit,2018,education management,7679",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"595,cf994a5e514f247,townsend-welch,https://www.hurst.com/,solomon islands,cross-platform grid-enabled process improvement,2018,religious institutions,5547",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"596,aa873ba4aef3c16,""case, avery and zuniga"",http://www.parker-dalton.com/,monaco,triple-buffered asynchronous flexibility,1991,entertainment / movie production,7671",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"597,0bce557feb98bdc,mayo-lane,http://www.paul.com/,united states virgin islands,front-line fresh-thinking analyzer,1979,publishing industry,361",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"598,adbc3dc697ebef9,cardenas-huffman,http://riddle-mccall.com/,saint lucia,re-engineered 24hour solution,1982,luxury goods / jewelry,6041",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"599,3abb3f3bb9c1c3c,wallace-hines,http://www.molina.com/,hungary,object-based multi-state data-warehouse,2015,utilities,5573",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"600,cd437b1b90e7d3c,roach-oneal,https://frederick.com/,montenegro,vision-oriented user-facing website,2008,apparel / fashion,2854",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"601,eae5e1a9fd8cd1d,parrish-avila,https://blake-pollard.com/,rwanda,universal radical structure,1996,railroad manufacture,4626",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"602,e90aad8ecc4d7ec,mckee inc,http://fields.biz/,tanzania,quality-focused bifurcated service-desk,1981,package / freight delivery,7878",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"603,67c2eeba523acac,""hahn, cobb and cline"",https://www.gross-rivera.com/,pitcairn islands,stand-alone high-level circuit,2014,judiciary,6646",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"604,5b3567fb3c8bb78,""haas, oliver and osborn"",http://lawson.com/,mauritius,inverse background forecast,1987,import / export,6789",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"605,bebdbffb7a060b6,""gaines, gomez and madden"",http://www.waters.com/,israel,triple-buffered empowering strategy,2008,oil / energy / solar / greentech,1132",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"606,53a8263edec77ba,blair llc,http://www.valdez-young.info/,libyan arab jamahiriya,compatible even-keeled artificial intelligence,2006,market research,989",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"607,a0dcf3bcf1addea,gordon and sons,http://www.taylor.biz/,bulgaria,organized executive middleware,1970,cosmetics,4815",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"608,91ba1665eeb4d22,""cohen, saunders and curtis"",https://todd.com/,albania,cloned modular benchmark,1972,other industry,1999",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"609,efec11ca6a7f3a0,castro-hill,http://www.ewing.com/,korea,switchable transitional workforce,1992,alternative medicine,4155",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"610,71cb5bb4c0e418f,roman ltd,https://gardner.com/,mauritius,centralized neutral budgetary management,2019,transportation,1888",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"611,0052abdaff57dac,donovan-christian,https://www.hatfield.biz/,denmark,adaptive optimizing function,1972,broadcast media,4544",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"612,a2a1fceed2eb3c9,jacobson-wang,https://coleman-owens.com/,gibraltar,triple-buffered foreground software,1972,alternative medicine,68",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"613,d2b69efedff6f87,garcia group,https://bender-winters.com/,congo,multi-tiered bifurcated graphic interface,1983,real estate / mortgage,818",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"614,33ddaac27bafc92,everett-duke,http://dickson.com/,romania,innovative empowering infrastructure,1999,package / freight delivery,9578",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"615,acdff0ed4a87223,""matthews, gilbert and richardson"",https://www.lambert.biz/,united kingdom,secured analyzing data-warehouse,1981,graphic design / web design,2273",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"616,45ea8ca6e8ef04f,pena inc,https://www.osborne.com/,poland,customizable homogeneous contingency,1990,international affairs,2178",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"617,81e5ed37752aecf,simon-cabrera,http://www.benitez.biz/,papua new guinea,ergonomic multi-state data-warehouse,2008,design,5425",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"618,ac06371d52dbb88,""duran, conrad and potts"",https://www.davila.com/,sri lanka,devolved uniform challenge,2009,import / export,8838",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"619,0baed0ccd09b002,bartlett and sons,http://barrett.biz/,macao,intuitive asynchronous interface,2020,aviation / aerospace,7529",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"620,50d48830dc9a8ac,soto-perry,http://www.hester-gibson.com/,antigua and barbuda,phased content-based archive,1992,professional training,7286",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"621,61fa3f026289f8d,""espinoza, beasley and jefferson"",https://www.garrison-shields.com/,togo,team-oriented discrete customer loyalty,2013,computer / network security,5315",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"622,fda5eaa1efc8169,duncan inc,https://donaldson-arroyo.com/,lithuania,diverse national knowledgebase,2020,photography,131",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"623,a3a8d60af487c75,harris-clarke,http://www.reilly.com/,botswana,cross-platform client-server interface,2016,publishing industry,6150",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"624,ddce8f6ec509efd,wiley-mcdaniel,https://www.mcmahon.com/,korea,public-key cohesive product,1993,furniture,7175",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"625,c82cee1027a60e8,powell group,https://mcclain.com/,kenya,digitized fresh-thinking throughput,2013,chemicals,5802",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"626,6a4b8db76dfe7c8,chase inc,https://www.gates-middleton.com/,saint martin,re-contextualized dedicated artificial intelligence,2016,financial services,505",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"627,ebdafefb1fde197,livingston llc,https://gibbs-jennings.info/,gibraltar,universal system-worthy instruction set,1973,machinery,4606",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"628,61521f79cd45a7b,king-howard,https://www.mason-mcdowell.com/,barbados,devolved asymmetric analyzer,1977,education management,321",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"629,8dcdeacab4df193,""park, gross and kirk"",https://forbes.com/,san marino,persistent 5thgeneration budgetary management,1973,aviation / aerospace,1561",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"630,41ef2a0f35c4fa7,""porter, schaefer and fields"",http://colon.net/,kazakhstan,synchronized high-level throughput,2005,graphic design / web design,6742",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"631,521b3d4a4be241e,meadows-macias,https://www.maynard.info/,costa rica,reduced heuristic capacity,2006,transportation,904",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"632,b598519fdfc530b,petty group,http://www.scott-marks.info/,bouvet island (bouvetoya),reduced multimedia function,1985,marketing / advertising / sales,8830",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"633,617eb4da0d0ade5,griffith-reyes,https://www.burnett.com/,tokelau,devolved systemic parallelism,1984,e - learning,1020",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"634,a4c0c42a1ebe6e4,""mcclain, tucker and mills"",http://vaughn-malone.com/,guyana,monitored mission-critical definition,2020,museums / institutions,7429",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"635,cc5e81a4ab8de93,hardin-mcdowell,https://vance-arellano.com/,sri lanka,operative mobile circuit,1994,motion pictures / film,386",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"636,4c0ab3fc0bd3e59,brennan llc,https://keith.com/,ghana,multi-layered regional approach,1996,performing arts,2037",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"637,b98b5b8944c73cd,liu inc,http://www.escobar-henry.com/,holy see (vatican city state),devolved encompassing hardware,1986,automotive,1905",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"638,405ee5ec62afbac,archer ltd,https://www.patton.com/,faroe islands,polarized static protocol,1988,electrical / electronic manufacturing,4319",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"639,f9f00c309cce4eb,christian-lynch,https://melendez-pearson.info/,nicaragua,enhanced fault-tolerant superstructure,1989,wholesale,2252",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"640,a36bab58c5edce3,roth inc,http://www.hammond.net/,new zealand,optional next generation application,1997,telecommunications,4427",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"641,a3cace5f8788eb6,""webb, curtis and massey"",https://hull-landry.net/,micronesia,decentralized even-keeled solution,1999,recreational facilities / services,5722",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"642,ff2afd431a4389f,""coffey, ali and glover"",http://www.davis-fuller.com/,niger,exclusive reciprocal strategy,2002,legal services,3362",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"643,ffb1a8af4fec7ce,vaughn llc,http://www.bradley.com/,botswana,organized demand-driven capacity,1999,food / beverages,9751",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"644,2ecb7041dc2adf1,""leon, kaufman and richmond"",https://www.madden.com/,american samoa,quality-focused motivating process improvement,1983,printing,3321",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"645,97bfc3c2f851b8b,""byrd, pace and robles"",https://johnson-serrano.com/,belgium,persevering executive protocol,1974,research industry,3081",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"646,534b4dceb8cdecb,gregory llc,https://www.rich.com/,united states of america,reduced fresh-thinking strategy,1979,textiles,1682",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
"647,ea9ae13ec55d01e,novak-gates,http://tyler.com/,svalbard & jan mayen islands,digitized transitional benchmark,1980,translation / localization,36",Not Valid,Not Valid,False,No,No,not_checked,No,No,Invalid,Invalid
